-181.529, 56.034, 3.917,  9.840
-181.529, 55.956, 3.932,  9.860
-181.529, 55.877, 3.947,  9.880
-181.529, 55.797, 3.962,  9.900
-181.528, 55.718, 3.977,  9.920
-181.528, 55.638, 3.992,  9.940
-181.528, 55.558, 4.007,  9.960
-181.528, 55.478, 4.021,  9.980
-181.528, 55.397, 4.034, 10.000
-181.528, 55.316, 4.047, 10.020
-181.528, 55.235, 4.060, 10.040
-181.528, 55.153, 4.072, 10.060
-181.527, 55.072, 4.084, 10.080
-181.527, 54.990, 4.095, 10.100
-181.527, 54.908, 4.105, 10.120
-181.527, 54.826, 4.115, 10.140
-181.527, 54.743, 4.125, 10.160
-181.527, 54.660, 4.134, 10.180
-181.527, 54.578, 4.143, 10.200
-181.527, 54.495, 4.151, 10.220
-181.527, 54.412, 4.159, 10.240
-181.526, 54.328, 4.167, 10.260
-181.526, 54.245, 4.174, 10.280
-181.526, 54.161, 4.182, 10.300
-181.526, 54.078, 4.189, 10.320
-181.526, 53.994, 4.196, 10.340
-181.526, 53.910, 4.202, 10.360
-181.526, 53.826, 4.209, 10.380
-181.526, 53.741, 4.216, 10.400
-181.525, 53.657, 4.222, 10.420
-181.525, 53.572, 4.228, 10.440
-181.525, 53.488, 4.235, 10.460
-181.525, 53.403, 4.241, 10.480
-181.525, 53.318, 4.248, 10.500
-181.525, 53.233, 4.254, 10.520
-181.525, 53.148, 4.261, 10.540
-181.525, 53.063, 4.267, 10.560
-181.525, 52.977, 4.274, 10.580
-181.524, 52.892, 4.280, 10.600
-181.524, 52.806, 4.287, 10.620
-181.524, 52.720, 4.294, 10.640
-181.524, 52.634, 4.301, 10.660
-181.524, 52.548, 4.308, 10.680
-181.524, 52.462, 4.314, 10.700
-181.524, 52.375, 4.322, 10.720
-181.524, 52.289, 4.329, 10.740
-181.523, 52.202, 4.336, 10.760
-181.523, 52.115, 4.343, 10.780
-181.523, 52.028, 4.350, 10.800
-181.523, 51.941, 4.358, 10.820
-181.523, 51.854, 4.365, 10.840
-181.523, 51.767, 4.373, 10.860
-181.523, 51.679, 4.380, 10.880
-181.523, 51.591, 4.388, 10.900
-181.523, 51.503, 4.395, 10.920
-181.522, 51.415, 4.403, 10.940
-181.522, 51.327, 4.411, 10.960
-181.522, 51.239, 4.418, 10.980
-181.522, 51.150, 4.426, 11.000
-181.522, 51.062, 4.434, 11.020
-181.522, 50.973, 4.442, 11.040
-181.522, 50.884, 4.450, 11.060
-181.522, 50.795, 4.457, 11.080
-181.521, 50.706, 4.465, 11.100
-181.521, 50.616, 4.473, 11.120
-181.521, 50.527, 4.481, 11.140
-181.521, 50.437, 4.489, 11.160
-181.521, 50.347, 4.497, 11.180
-181.521, 50.257, 4.505, 11.200
-181.521, 50.167, 4.513, 11.220
-181.521, 50.076, 4.521, 11.240
-181.521, 49.986, 4.529, 11.260
-181.520, 49.895, 4.537, 11.280
-181.520, 49.804, 4.545, 11.300
-181.520, 49.713, 4.553, 11.320
-181.520, 49.622, 4.561, 11.340
-181.520, 49.531, 4.569, 11.360
-181.520, 49.439, 4.577, 11.380
-181.520, 49.347, 4.585, 11.400
-181.520, 49.256, 4.593, 11.420
-181.519, 49.164, 4.602, 11.440
-181.519, 49.072, 4.610, 11.460
-181.519, 48.979, 4.618, 11.480
-181.519, 48.887, 4.626, 11.500
-181.519, 48.794, 4.634, 11.520
-181.519, 48.701, 4.642, 11.540
-181.519, 48.608, 4.651, 11.560
-181.519, 48.515, 4.659, 11.580
-181.519, 48.422, 4.667, 11.600
-181.518, 48.328, 4.675, 11.620
-181.518, 48.235, 4.684, 11.640
-181.518, 48.141, 4.692, 11.660
-181.518, 48.047, 4.700, 11.680
-181.518, 47.953, 4.709, 11.700
-181.518, 47.859, 4.717, 11.720
-181.518, 47.764, 4.725, 11.740
-181.518, 47.669, 4.734, 11.760
-181.518, 47.575, 4.742, 11.780
-181.517, 47.480, 4.751, 11.800
-181.517, 47.385, 4.759, 11.820
-181.517, 47.289, 4.768, 11.840
-181.517, 47.194, 4.776, 11.860
-181.517, 47.098, 4.785, 11.880
-181.517, 47.002, 4.793, 11.900
-181.517, 46.906, 4.802, 11.920
-181.517, 46.810, 4.810, 11.940
-181.516, 46.714, 4.819, 11.960
-181.516, 46.617, 4.828, 11.980
-181.516, 46.521, 4.836, 12.000
-181.516, 46.424, 4.845, 12.020
-181.516, 46.327, 4.854, 12.040
-181.516, 46.229, 4.862, 12.060
-181.516, 46.132, 4.871, 12.080
-181.516, 46.034, 4.880, 12.100
-181.516, 45.937, 4.889, 12.120
-181.515, 45.839, 4.897, 12.140
-181.515, 45.741, 4.906, 12.160
-181.515, 45.642, 4.915, 12.180
-181.515, 45.544, 4.924, 12.200
-181.515, 45.445, 4.933, 12.220
-181.515, 45.347, 4.942, 12.240
-181.515, 45.248, 4.951, 12.260
-181.515, 45.149, 4.960, 12.280
-181.514, 45.049, 4.969, 12.300
-181.514, 44.950, 4.978, 12.320
-181.514, 44.850, 4.987, 12.340
-181.514, 44.750, 4.996, 12.360
-181.514, 44.650, 5.005, 12.380
-181.514, 44.550, 5.014, 12.400
-181.513, 44.449, 5.023, 12.420
-181.513, 44.349, 5.032, 12.440
-181.513, 44.248, 5.041, 12.460
-181.513, 44.147, 5.050, 12.480
-181.513, 44.046, 5.059, 12.500
-181.513, 43.945, 5.068, 12.520
-181.512, 43.843, 5.078, 12.540
-181.512, 43.741, 5.087, 12.560
-181.512, 43.640, 5.096, 12.580
-181.512, 43.537, 5.105, 12.600
-181.512, 43.435, 5.115, 12.620
-181.512, 43.333, 5.124, 12.640
-181.512, 43.230, 5.133, 12.660
-181.511, 43.127, 5.143, 12.680
-181.511, 43.024, 5.152, 12.700
-181.511, 42.921, 5.162, 12.720
-181.511, 42.818, 5.171, 12.740
-181.511, 42.714, 5.180, 12.760
-181.511, 42.610, 5.190, 12.780
-181.510, 42.507, 5.199, 12.800
-181.510, 42.402, 5.209, 12.820
-181.510, 42.298, 5.218, 12.840
-181.510, 42.194, 5.228, 12.860
-181.510, 42.089, 5.237, 12.880
-181.510, 41.984, 5.247, 12.900
-181.510, 41.879, 5.257, 12.920
-181.509, 41.774, 5.266, 12.940
-181.509, 41.668, 5.276, 12.960
-181.509, 41.562, 5.286, 12.980
-181.509, 41.457, 5.295, 13.000
-181.509, 41.351, 5.305, 13.020
-181.509, 41.244, 5.315, 13.040
-181.508, 41.138, 5.325, 13.060
-181.508, 41.031, 5.334, 13.080
-181.508, 40.924, 5.344, 13.100
-181.508, 40.817, 5.354, 13.120
-181.508, 40.710, 5.364, 13.140
-181.508, 40.603, 5.374, 13.160
-181.507, 40.495, 5.384, 13.180
-181.507, 40.387, 5.394, 13.200
-181.507, 40.279, 5.404, 13.220
-181.507, 40.171, 5.413, 13.240
-181.507, 40.063, 5.423, 13.260
-181.507, 39.954, 5.433, 13.280
-181.507, 39.845, 5.443, 13.300
-181.506, 39.736, 5.454, 13.320
-181.506, 39.627, 5.464, 13.340
-181.506, 39.517, 5.474, 13.360
-181.506, 39.408, 5.484, 13.380
-181.506, 39.298, 5.494, 13.400
-181.506, 39.188, 5.504, 13.420
-181.505, 39.078, 5.514, 13.440
-181.505, 38.967, 5.524, 13.460
-181.505, 38.857, 5.535, 13.480
-181.505, 38.746, 5.545, 13.500
-181.505, 38.635, 5.555, 13.520
-181.505, 38.523, 5.565, 13.540
-181.504, 38.412, 5.576, 13.560
-181.504, 38.300, 5.586, 13.580
-181.504, 38.188, 5.596, 13.600
-181.504, 38.076, 5.607, 13.620
-181.504, 37.964, 5.617, 13.640
-181.503, 37.851, 5.628, 13.660
-181.503, 37.739, 5.638, 13.680
-181.503, 37.626, 5.649, 13.700
-181.503, 37.513, 5.659, 13.720
-181.503, 37.399, 5.670, 13.740
-181.503, 37.286, 5.680, 13.760
-181.502, 37.172, 5.691, 13.780
-181.502, 37.058, 5.701, 13.800
-181.502, 36.944, 5.712, 13.820
-181.502, 36.829, 5.723, 13.840
-181.502, 36.715, 5.733, 13.860
-181.501, 36.600, 5.744, 13.880
-181.501, 36.485, 5.755, 13.900
-181.501, 36.370, 5.765, 13.920
-181.501, 36.254, 5.776, 13.940
-181.501, 36.139, 5.787, 13.960
-181.500, 36.023, 5.798, 13.980
